video_id,channel_name,title,published_at,view_count,like_count,comment_count,duration,category_id
Escvq7dADQo,KanalZero,POWYBORCZY PORANEK W KANALE ZERO! TOMASZ KAMMEL I ROBERT MAZUREK,2025-06-02T08:19:59Z,1224344,20481,829,PT5H58M1S,22
uVN9Lz1E8R8,KanalZero,WIECZÓR WYBORCZY W KANALE ZERO - II TURA,2025-06-02T02:26:00Z,3096176,44391,958,PT10H3M39S,22
RCD_BJevVAA,KanalZero,JOANNA SENYSZYN KOMENTUJE WYNIK WYBORÓW,2025-06-01T23:00:23Z,1096146,18335,1060,PT1M55S,22
-Ccfp1P4So4,KanalZero,MATEUSZ MORAWIECKI KOMENTUJE WSTĘPNY WYNIK WYBORÓW,2025-06-01T22:35:00Z,154747,2615,264,PT51S,22
KJWrz1H1cgM,KanalZero,NAWROCKI PRZEMAWIA PO OGŁOSZENIU WYNIKÓW,2025-06-01T20:32:47Z,190300,5740,390,PT2M43S,22
6vh-9JfMzUs,KanalZero,TRZASKOWSKI PRZEMAWIA PO OGŁOSZENIU WYNIKÓW,2025-06-01T20:23:53Z,234568,2029,1584,PT2M27S,22
lLHJzMtzK74,KanalZero,POSEŁ ZEMBACZYŃSKI KOMENTUJE WYNIK WYBORÓW,2025-06-01T20:12:15Z,266324,4237,1089,PT54S,22
xXGkXX2mYOw,KanalZero,CZY BĘDZIEMY MIEĆ MAŁŻONKÒW AI I DLACZEGO CZEKA NAS ZALEW FEJKÒW? PETROS PSYLOS WYJAŚNIA,2025-06-01T15:03:39Z,43000,1388,124,PT25M39S,22
xNCaUc4q71w,KanalZero,PRZESŁUCHANIE? POLICJA I SĄDY TEGO NIE POTRZEBUJĄ,2025-06-01T13:45:06Z,90636,1306,66,PT1M52S,22
atwErVylE_8,KanalZero,WOJNA O TAJWAN: CZY CHINY MOGĄ JĄ WYGRAĆ? | BITWY - KAMPANIE - WOJNY #35,2025-06-01T13:15:43Z,107943,2958,228,PT44M23S,22
G7lbGiervOM,KanalZero,UPADEK RADZIECKIEGO IMPERIUM,2025-06-01T11:00:32Z,185739,6479,353,PT48M49S,22
EDL3n_UAWgY,KanalZero,LEWANDOWSKI I UZNAŃSKI-WIŚNIEWSKI. POLACY ZNOWU PODBIJAJĄ ŚWIAT | TELEKAMMELA #10,2025-06-01T08:00:22Z,54706,2543,130,PT9M16S,22
FwjvgsUdkQ4,KanalZero,"PSG - INTER 5:0. WIELKI TRIUMF LUISA ENRIQUE, PUCHAR EUROPY DLA PARYŻA! RUDZKI, KOWAL, PEŁKA, KAPICA",2025-05-31T22:32:56Z,67866,1316,53,PT1H32M11S,17
UdksLTNWbGo,KanalZero,SKAZANY NA DOŻYWOCIE WYSZEDŁ Z WIĘZIENIA PO 19 LATACH. CZEKA NA UNIEWINNIENIE,2025-05-31T18:00:20Z,357573,6939,1382,PT1H20M18S,22
Hs3pgAGtdKg,KanalZero,"ZEŁEŃSKI WYBRAŁ NIEMCY. TO ONI DOSTANĄ PO WOJNIE KONTRAKTY, NIE POLSKA",2025-05-31T16:00:32Z,282108,9258,2537,PT11M48S,22
coZBSR0FNzE,KanalZero,TO PRAWDZIWA PLAGA. OPIOIDY POCHŁANIAJĄ WIĘCEJ OFIAR NIŻ WOJNY | NAUKOWE ZERO #61,2025-05-31T14:15:11Z,162915,4528,564,PT15M58S,22
MRxDueTR4Ss,KanalZero,JEDYNY REAKTOR JĄDROWY W POLSCE BEZ KONCESJI – PROBLEM ONKOLOGII | ZERO ZNIECZULENIA #54,2025-05-31T12:18:23Z,40684,2154,324,PT25M26S,22
-R8UM9XqkBk,KanalZero,KONTROWERSJE WOKÓŁ HARRY'EGO POTTERA,2025-05-31T11:00:01Z,105547,1231,178,PT1M27S,22
TBLRVPz765s,KanalZero,NATURALNE SPOSOBY NA STRES I KONCENTRACJĘ - FAKTY I MITY O ADAPTOGENACH | DIETETYCZNE ZERO #7,2025-05-31T10:00:52Z,88273,2432,270,PT31M8S,17
OIRiPlqBGtk,KanalZero,BRACTWO MUZUŁMAŃSKIE PO CICHUTKU PRZEJMUJE FRANCJĘ. JEST RAPORT SŁUŻB,2025-05-31T08:00:26Z,642149,20345,3334,PT18M28S,22
BArcLwCfsi4,KanalZero,GRZEGORZ BRAUN WCIĄŻ MA IMMUNITET!,2025-05-30T21:58:00Z,210779,5490,178,PT2M58S,22
EQ14f87jN0U,KanalZero,MAZUREK & STANOWSKI WSPOMINAJĄ KAMPANIĘ WYBORCZĄ,2025-05-30T21:57:42Z,554070,13860,183,PT3M,22
J7v7h3e4jo4,KanalZero,BEZ IMIGRANTÓW POLSKA GOSPODARKA UMRZE,2025-05-30T21:55:00Z,145388,1412,1177,PT1M45S,22
F9E4W8CxZ-w,KanalZero,TO BYŁA NIERÓWNA WALKA,2025-05-30T21:52:55Z,48510,1502,50,PT1M57S,22
ceEsICuJWRk,KanalZero,JAK DUDA WSPÓŁPRACUJE Z TUSKIEM?,2025-05-30T21:46:50Z,394240,6392,233,PT1M1S,22
eXXNdcXBfRI,KanalZero,KWAŚNIEWSKI O ŚMIERCI LEPPERA,2025-05-30T21:32:36Z,134044,1555,474,PT1M38S,22
XQIujYxLGDA,KanalZero,ANDRZEJ DUDA PRZESZKADZA TEMU RZĄDOWI,2025-05-30T21:20:32Z,37845,280,54,PT1M6S,22
1mPLgfn26VE,KanalZero,ALEKSANDER KWAŚNIEWSKI W PROGRAMIE MAZUREK & STANOWSKI,2025-05-30T21:19:15Z,851570,18049,5050,PT2H11M50S,22
BI6Iv0zNJmk,KanalZero,DLACZEGO KWAŚNIEWSKI POPIERA TRZASKOWSKIEGO?,2025-05-30T21:11:04Z,64214,531,147,PT1M32S,22
RrhSTKg_qG4,KanalZero,"MAZUREK & STANOWSKI #58: KIEŁBASA, KORALE, REKINY, ZIEMNIAKI I TĘCZOWE SERCE. KTO PREZYDENTEM?",2025-05-30T21:03:00Z,1056234,29764,1982,PT39M46S,22
SAyxiHItu0M,KanalZero,WIELKI SUKCES KANAŁU ZERO - DZIĘKUJEMY WAM!,2025-05-30T19:45:02Z,184591,6531,293,PT1M32S,22
QDFmvXGafCg,KanalZero,CZY POGLĄDY NAWROCKEIGO PRZESZKADZAJĄ BRAUNOWI?,2025-05-30T19:10:00Z,114028,2607,107,PT2M53S,22
TfCemdDOr9k,KanalZero,GODZINA ZERO #110: KRZYSZTOF STANOWSKI I GRZEGORZ BRAUN,2025-05-30T18:56:27Z,1446551,53578,4126,PT1H47M34S,22
qx8U8SeK7tA,KanalZero,GRZEGORZ BRAUN WYJAŚNIA DLACZEGO WYBRAŁ NAWROCKIEGO,2025-05-30T18:55:00Z,370426,9351,338,PT2M1S,22
rgdH5Qv2RWs,KanalZero,GRZEGORZ BRAUN O PRZESZŁOŚCI KAROLA NAWROCKIEGO,2025-05-30T18:20:00Z,438396,8549,413,PT23S,22
AOdewJ-vVFg,KanalZero,OSTATNIA DEBATA NAWROCKIEGO I TRZASKOWSKIEGO,2025-05-30T16:45:00Z,234372,5713,159,PT2M54S,22
kirASq8Nt1M,KanalZero,JAK ON MÓGŁ TO POWIEDZIEĆ?,2025-05-30T16:30:16Z,1815366,47884,2904,PT1M18S,22
YZ0Re6DWtTM,KanalZero,STANOWSKI: KAMPANIA ZA NAMI. CO Z KANAŁEM ZERO?,2025-05-30T16:26:52Z,801575,42612,3376,PT18M54S,22
5hoxG0chN94,KanalZero,HIT! NIEZWYKŁY PREZENT DLA TRZASKOWSKIEGO (FILM KW RAFAŁA TRZASKOWSKIEGO),2025-05-30T16:10:00Z,34437,467,231,PT8M52S,22
7tIS0bHVoSg,KanalZero,BOSAK O POMYSŁACH TRZASKOWSKIEGO,2025-05-30T16:00:14Z,45820,1878,36,PT2M11S,22
I69OJ3b12ww,KanalZero,POLITYCY... JAK WAM NIE WSTYD?,2025-05-30T15:30:20Z,185805,4632,260,PT41S,22
e1qGU-j42hE,KanalZero,CZY NIELETNI PRZESTĘPCA POWINIEN BYĆ KARANY JAK DOROSŁY? | NIEPOPRAWNIK #62,2025-05-30T15:00:15Z,39151,1270,136,PT31M23S,22
3vKmYLRIf_M,KanalZero,ZANDBERG MARNUJE SZANSĘ BY COŚ ZMIENIĆ?,2025-05-30T15:00:12Z,83880,2074,173,PT2M11S,22
2koX-lDx1cU,KanalZero,CZY WYGRANA TRZASKOWSKIEGO COŚ ZMIENI?,2025-05-30T14:30:06Z,1239931,26401,488,PT2M26S,22
tg5kTYgSMTY,KanalZero,BRONISŁAW KOMOROWSKI - GENERATOR OBCIACHU,2025-05-30T14:01:31Z,537677,7886,190,PT16S,22
wP_zM4iamZw,KanalZero,OBRZYDLIWE ZACHOWANIE POSŁANKI PO,2025-05-30T13:01:47Z,352882,11871,1111,PT58S,22
NMI27f5ifLo,KanalZero,"DZIENNIK NARODOWY 16: SZALONA DEBATA, POMOC NAWROCKIEGO, NIEDŹWIADKI DUDY, UCIECZKA TRZASKOWSKIEGO",2025-05-30T12:20:00Z,245933,10829,704,PT18M33S,22
JrFRnwMM4-I,KanalZero,ANDRZEJ DUDA OSTRO O WOŁYNIU I UKRAINIE,2025-05-30T12:00:38Z,61128,2248,275,PT1M33S,22
5aBxFmZP0dI,KanalZero,ANDRZEJ DUDA WSPOMINA OSTATNIE DNI KAMPANII WYBORCZEJ,2025-05-30T11:00:08Z,26076,553,19,PT2M3S,22
CV7bcI2DvkA,KanalZero,"SZALONA KAMPANIA PREZYDENCKA. NAJLEPSZE MOMENTY: TRZASKOWSKI, NAWROCKI, METNZEN, MACIAK, STANOWSKI",2025-05-30T10:35:00Z,212083,6090,487,PT9M49S,22
pNNwEqnSR1Q,KanalZero,JAŚ KAPELA - O CO MU CHODZIŁO?,2025-05-30T10:30:28Z,128545,3696,653,PT2M51S,22
pu-5q8nVI-E,KanalZero,ZA TEGO POLITYKA WSZYSCY SIĘ WSTYDZIMY,2025-05-30T10:01:25Z,139654,3628,200,PT1M9S,22
9Zp36zD_2n8,KanalZero,RODZINA NAWROCKICH - RAZEM WYGRAMY! (FILM KW KAROLA NAWROCKIEGO),2025-05-30T10:00:17Z,234994,13086,1829,PT13M56S,22
LfBLDeJPlVE,KanalZero,RADOSŁAW SIKORSKI ODPOWIADA NA TRUDNE PYTANIA,2025-05-30T09:00:39Z,496292,3614,489,PT35S,22
AkL7_QGiTp4,KanalZero,GRZEGORZ BRAUN ZRIPOSTOWAŁ DZIENNIKARKĘ TVP,2025-05-30T08:00:24Z,1873298,50648,1536,PT41S,22
n9Uv7ytdcU8,KanalZero,7:00 OCENIAMY FINAŁ KAMPANII. WOCH OPOWIADA O…ZEMŚCIE,2025-05-30T07:48:22Z,82762,1563,120,PT2H38M51S,22
nCtolEB595o,KanalZero,KAŻDY JUŻ WIE NA KOGO ZAGŁOSUJE,2025-05-30T07:30:22Z,50293,1029,56,PT21S,22
kErl0tVy9OE,KanalZero,MAZUREK & STANOWSKI PODSUMOWUJĄ KAMPANIĘ. LIVE,2025-05-29T21:12:19Z,736776,21874,1869,PT2H3M39S,22
tevIJXPk1lw,KanalZero,PAŃSTWO TUSKA PRZECIWKO NAWROCKIEMU  (FILM KW KAROLA NAWROCKIEGO),2025-05-29T19:55:00Z,86028,5205,489,PT16M14S,22
I_D7VEKGmBI,KanalZero,"ZERO KAMPANII - DAWID CHĘĆ, JAN KANTHAK, PAWEŁ KOWAL",2025-05-29T19:15:59Z,68190,1248,114,PT1H56M45S,22
3VwkhFvjO7Y,KanalZero,SZOK! NORMALNE ROZMOWY W KAMPANII WYBORCZEJ(FILM KW RAFAŁA TRZASKOWSKIEGO),2025-05-29T18:15:00Z,45838,699,480,PT15M28S,22
Pockk8a7tXg,KanalZero,DLACZEGO W POLSCE JEST TAK ŹLE? - ANDRZEJ DUDA WYJAŚNIA,2025-05-29T16:30:21Z,242991,5699,504,PT1M25S,22
o-HxGYq3a1U,KanalZero,ELON MUSK ODCHODZI Z RZĄDU. DONALD TRUMP ZOSTAJE BEZ DORADCY DS. OSZCZĘDNOŚCI,2025-05-29T16:00:01Z,293740,6495,443,PT16M50S,22
jwpljU7GjrE,KanalZero,CO SIĘ DZIAŁO W PUBIE MENTZENA?,2025-05-29T15:00:06Z,82731,928,72,PT1M14S,22
B8xKXy1QH0w,KanalZero,KTOŚ Z PIS CHCIAŁ DOJECHAĆ JAKUBA ŻULCZYKA?,2025-05-29T14:00:28Z,38657,268,23,PT2M44S,22
vf_6kd5ha5k,KanalZero,ROKITA O BRUDNEJ KAMPANII: TUSK PROWADZI OPERACJĘ SPECJALNĄ,2025-05-29T13:31:00Z,562605,29875,3848,PT35M52S,22
aA0U5OR3yy0,KanalZero,CZY DEBATY MAJĄ WPŁYW NA DECYZJĘ W WYBORACH?,2025-05-29T12:31:10Z,135944,1307,107,PT53S,22
kbWGGl2muKk,KanalZero,KIM JEST ZORRO Z TARNOWA? CAŁA PRAWDA,2025-05-29T11:30:41Z,290081,16472,1962,PT11M58S,22
fn3E5yQCAV4,KanalZero,ANDRZEJ DUDA O ADRIANIE ZANDBERGU,2025-05-29T10:30:23Z,1011773,16326,456,PT44S,22
Nm9t6-Z5bco,KanalZero,PLATFORMA OBYWATELSKA DUŻO OSIĄGNĘŁA,2025-05-29T09:30:13Z,65616,705,90,PT1M19S,22
ahSxV1rEKgw,KanalZero,ANDRZEJ DUDA O KRZYSZTOFIE BOSAKU,2025-05-29T08:40:00Z,914920,25385,717,PT49S,22
kIL_NUpve3U,KanalZero,SKRÓT NAJLEPSZYCH WYPOWIEDZI PREZYDENTA DUDY Z ROZMOWY ZE STANOWSKIM I MAZURKIEM,2025-05-29T07:53:00Z,606830,13688,1618,PT36M18S,22
6npt37ir7yw,KanalZero,7:00 ŻULCZYK O KULISACH POWSTANIA NOWEJ KSIĄŻKI. JACY POLITYCY BYLI DLA NIEGO INSPIRACJĄ?,2025-05-29T07:48:05Z,84370,1388,107,PT2H38M24S,22
iB9cqyKIe3w,KanalZero,"GODZINA ZERO #109: ANDRZEJ DUDA, KRZYSZTOF STANOWSKI, ROBERT MAZUREK",2025-05-28T22:45:48Z,2002597,59490,3991,PT3H34M40S,22
yNVUAaJ_6aE,KanalZero,DEBATA PREZYDENCKA W KOŃSKICH,2025-05-28T19:10:57Z,287333,6109,550,PT2H56M36S,22
xSEkXY3swD8,KanalZero,NITRAS PUNKTUJE NAWROCKIEGO (FILM KW RAFAŁA TRZASKOWSKIEGO),2025-05-28T18:10:00Z,55654,769,1149,PT9M4S,22
HAnywV_bOQQ,KanalZero,POLSKIE ROLNICTWO NA ZAKRĘCIE (FLIM KW KAROLA NAWROCKIEGO),2025-05-28T17:50:00Z,25540,1753,228,PT24M14S,22
FOQxJWWhgSM,KanalZero,"NAWROCKI ZE WSPARCIEM REPUBLIKANÓW. NAJPIERW DONALD TRUMP, TERAZ KRISTI NOEM",2025-05-28T15:32:38Z,221724,7654,1170,PT14M28S,22
3bSvdpzuniw,KanalZero,MAZUREK WYGRAŁ ZE STANOWSKIM,2025-05-28T15:00:09Z,589235,10911,593,PT24S,22
l6Ry7Nb2TS8,KanalZero,JACEK MURAŃSKI: CAŁA PRAWDA. NA KOGO TAK NAPRAWDĘ POWOŁUJE SIĘ DONALD TUSK?,2025-05-28T14:30:35Z,599419,22207,2575,PT15M30S,22
Hz68E10hJX8,KanalZero,KRZYSZTOF BOSAK O UKRAINIE,2025-05-28T13:00:29Z,96982,2041,80,PT41S,22
mrvOZsG9_Z4,KanalZero,SIKORSKI ŚWIECI OCZAMI ZA TRZASKOWSKIEGO?,2025-05-28T12:01:26Z,976609,15942,589,PT34S,22
8htIiK5tI1o,KanalZero,"KAZIMIERZ WIELKI, JEDEN Z NASZYCH BOHATERÓW. PROF. NOWAK I JEGO CYKL ""KANON POLSKI""",2025-05-28T10:57:40Z,143299,5372,440,PT1H1S,22
0CRjl4Rs9M4,KanalZero,PUTIN OSZALAŁ?,2025-05-28T10:00:02Z,58457,928,57,PT33S,22
cGZDTd-xb-g,KanalZero,POLSKA ZYSKAŁA NA II WOJNIE ŚWIATOWEJ?,2025-05-28T09:15:10Z,488726,9012,2638,PT2M44S,22
3yRUGV8pWq4,KanalZero,"POLSCY POLITYCY, BIAŁORUSKA OPOZYCJONISTKA, WIELKIE PIENIĄDZE. DLACZEGO UCIEKŁA Z KRAJU?",2025-05-28T08:43:28Z,103025,4133,511,PT9M26S,22
KOkmVa0oAYc,KanalZero,"7:00 FOTOGRAF DUDY O KULISACH SWOJEJ PRACY, PACIOREK O KAMPANII W INTERNECIE",2025-05-28T08:12:03Z,81201,1715,160,PT2H54M26S,22
KUJV31UtJ3U,KanalZero,ANDRZEJ DUDA W KANALE ZERO!,2025-05-28T07:00:16Z,372799,12927,602,PT1M,22
tuAApFAE-GE,KanalZero,JACEK MURAŃSKI WIARYGODNIEJSZY OD POLSKICH SŁUŻB? PRZYNAJMNIEJ DLA DONALDA TUSKA,2025-05-27T21:45:18Z,954713,42089,7166,PT23M51S,22
3hv1AlyCfsY,KanalZero,GODZINA ZERO #108: CO JACEK SARYUSZ-WOLSKI SĄDZI O RAFALE TRZASKOWSKIM?,2025-05-27T21:24:01Z,374845,14002,1613,PT2H15M1S,22
YgrudDczG1M,KanalZero,KAMPANIA OKIEM JAROSŁAWA KACZYŃSKIEGO (FILM KW KAROLA NAWROCKIEGO),2025-05-27T19:30:05Z,321145,17705,2865,PT19M7S,22
tEAG47W_7H0,KanalZero,SIKORSKI W OGNIU PYTAŃ (FILM KW RAFAŁA TRZASKOWSKIEGO),2025-05-27T19:13:33Z,58556,1356,510,PT10M41S,22
ih25LHczcGM,KanalZero,"JAK PROWADZI SIĘ DEBATĘ? ROZMAWIAJĄ PINKWART, ZŁOTOROWICZ, WITWICKI, ZIEMIEC, PRUSINOWSKI",2025-05-27T19:00:48Z,131632,3399,104,PT1H55M6S,22
T601LDidM5g,KanalZero,DONALD TUSK WYCIĄGNĄŁ KWITY NA NAWROCKIEGO. TO ZEZNANIA PATOCELEBRYTY JACKA MURAŃSKIEGO,2025-05-27T15:40:00Z,860539,38014,7084,PT16M44S,22
BNZk3UwUKEA,KanalZero,SEBASTIAN MAJTCZAK Z ZARZUTEM PO TRAGEDII NA A1. NIE PRZYZNAŁ SIĘ DO WINY | DROGOWE ZERO,2025-05-27T15:00:33Z,268101,7658,1584,PT12M12S,22
mNtUD6MndIU,KanalZero,BRAUN ZOSTANIE ZATRZYMANY?,2025-05-27T13:30:45Z,487777,4975,1321,PT23S,22
WxLEaKSOgvE,KanalZero,POLSCY NAUKOWCY APELUJĄ DO PRZYSZŁEGO PREZYDENTA: POTRZEBNE SĄ PIENIĄDZE NA ROZWÓJ,2025-05-27T12:54:34Z,52357,2863,557,PT32M35S,22
8u8nAYGAvu0,KanalZero,BOSAK O MEDIACH GŁÓWNEGO NURTU,2025-05-27T12:00:27Z,71680,1634,42,PT1M31S,22
ENhkLG5JXkA,KanalZero,KOMU ZANDBERG PRZEKAŻE POPARCIE?,2025-05-27T11:00:22Z,300047,5422,246,PT1M14S,22
JC03NcKL_jI,KanalZero,GIERTYCH UŁASKAWI STANOWSKIEGO?,2025-05-27T09:52:11Z,462493,6539,209,PT27S,22
IROrR75ykqE,KanalZero,"PRZEPYCHANKI, BÓJKI, BEZRADNOŚĆ POLICJI I PAŃSTWA. WALKA O CENTRUM MODLIŃSKA 6D",2025-05-27T09:00:32Z,355946,13162,2873,PT17M31S,22
_8xb9caNty8,KanalZero,"7:00 CZY W POLSCE WCIĄŻ JEST MAFIA, CO Z ZIELONYM ŁADEM, OCENA KAMPANII",2025-05-27T07:50:38Z,88692,1415,195,PT2H42M10S,22
LdTD8RYpPag,KanalZero,NAJLEPSZE FRAGMENTY ROZMOWY STANOWSKIEGO Z SIKORSKIM,2025-05-27T07:43:28Z,424897,7743,3008,PT38M1S,22
wYaYNwpB2JQ,KanalZero,GODZINA ZERO #107: KRZYSZTOF STANOWSKI I RADOSŁAW SIKORSKI,2025-05-26T21:22:55Z,1504699,32688,7405,PT3H14M46S,22
9EoNik1RCzg,KanalZero,GROUND ZERO #70: WYBORY 2025 - POLSKA RACJA STANU,2025-05-26T17:52:25Z,92414,2422,133,PT1H40M40S,25
OTSHiOy9a3A,KanalZero,NAWROCKI KOMENTUJE MEMY (FILM KW KAROLA NAWROCKIEGO),2025-05-26T17:00:34Z,103925,4963,597,PT13M58S,22
-w4zZ4I0zaI,KanalZero,DLACZEGO JAKO KATOLIK NIE ZAGŁOSUJĘ NA NAWROCKIEGO? (FILM KW RAFAŁA TRZASKOWSKIEGO),2025-05-26T16:45:14Z,134265,1896,2333,PT12M36S,22
1R8NIAMynmQ,KanalZero,ZABÓJCZE EFP. TAK ZABITO PREZESA DEUTSCHE BANKU | MILITARNE ZERO #60,2025-05-26T15:43:23Z,90316,3022,137,PT28M53S,22
6pWTd5qfbyU,KanalZero,CZY KTOŚ TO POLICZYŁ?,2025-05-26T15:30:03Z,66635,1020,94,PT21S,22
uUaPKzTAtIs,KanalZero,TRZASKOWSKI MUSIAŁ SIĘ BRONIĆ,2025-05-26T14:01:31Z,434429,9402,216,PT1M28S,22
jdPfHePYTlg,KanalZero,TRUMP OSTRO O PUTINIE I UPADKU ROSJI. CZY AMERYKAŃSKI PREZYDENT STRACIŁ CIERPLIWOŚĆ?,2025-05-26T13:36:19Z,294265,8574,948,PT18M,22
41hqPaQqvGM,KanalZero,KONFEDERACJA I PLATOFORMA BĘDĄ RZĄDZIĆ RAZEM?,2025-05-26T12:00:07Z,148204,1875,523,PT48S,22
ZrOibt52qx0,KanalZero,TRZASKOWSKI I NAWROCKI - PORÓWNUJEMY PLAN KANDYDATÓW NA OCHRONĘ ZDROWIA,2025-05-26T11:05:33Z,48604,1264,175,PT19M44S,22
1x8flix8-0M,KanalZero,MENTZEN DAŁ SIĘ ZROBIĆ JAK DZIECKO,2025-05-26T10:42:44Z,599714,12043,931,PT1M14S,22
t1Cir6g7Xgc,KanalZero,"LECH MISTRZEM! FEIO OUT! FETA W NEAPOLU I LIVERPOOLU. KOWAL, RUDZKI, KAPICA, PEŁKA",2025-05-26T10:39:54Z,50419,1001,30,PT2H20M26S,17
vK__py0dHAg,KanalZero,7:00 JAK WYGRAĆ WYBORY NA OSTATNIEJ PROSTEJ? MAZUREK I KAMMEL DOCISKAJĄ POLITYKÓW,2025-05-26T07:47:18Z,191881,4368,426,PT2H39M5S,22
mbhZNJU5Ywc,KanalZero,POZNAJCIE EKIPĘ RAFAŁA (FILM KW KAROLA NAWROCKIEGO),2025-05-25T20:35:18Z,121166,5993,839,PT14M7S,22
IFq9PNDHx7g,KanalZero,GODZINA ZERO #106: KRZYSZTOF STANOWSKI I ADRIAN ZANDBERG,2025-05-25T20:25:14Z,773387,21642,1668,PT2H18M51S,22
YcQimWVOVRk,KanalZero,INSYGNIA IMPERATORKI PRZEKAZANE: RELACJA Z WIELKIEGO MARSZU PATRIOTÓW(FILM KW RAFAŁA TRZASKOWSKIEGO),2025-05-25T19:46:32Z,44569,929,490,PT13M10S,22
qg43WcyyR-Y,KanalZero,BYLIŚMY NA MARSZU KAROLA NAWROCKIEGO I RAFAŁA TRZASKOWSKIEGO,2025-05-25T18:28:37Z,566386,12797,3436,PT18M59S,22
ADnkJXwQwTY,KanalZero,"STANOWSKI: MENTZEN PRZEDOBRZYŁ, TRZASKOWSKI ODJEŻDŻA, NAWROCKI BEZ SPRZĘTU",2025-05-25T17:33:47Z,1237883,52964,9717,PT25M45S,22
luUDe-6agw0,KanalZero,5-LETNI IGNAŚ WALCZY O ŻYCIE. DO ZBIÓRKI DOŁĄCZYŁ KANAŁ ZERO,2025-05-25T15:28:47Z,48390,3738,388,PT15M52S,22
PHb0H2JnPLQ,KanalZero,"BOSAK REAGUJE NA SPOTKANIE MENTZENA, SIKORSKIEGO I TRZASKOWSKIEGO",2025-05-25T14:30:15Z,823459,14879,2874,PT2M23S,22
g1C0QnYFY48,KanalZero,NIEBEZPIECZNY WYPADEK W KROŚNIE,2025-05-25T13:44:46Z,514942,3318,542,PT27S,22
f8uSuXEvnes,KanalZero,TO BYŁA SPORTOWA SZLACHETNA RYWALIZACJA,2025-05-25T13:25:00Z,107130,1435,79,PT1M22S,22
R1ewZtGln1k,KanalZero,"IZRAEL BARDZIEJ KRYTYKOWANY, TRUMP NIE NAŁOŻY SANKCJI NA PUTINA, AFERA RYŻOWA | ŚWIAT OD ZERA #58",2025-05-25T13:01:35Z,175104,5343,620,PT57M36S,17
YRkvYAoe0Uo,KanalZero,ERICA STEINBACH WRÓCIŁA I STRASZY POLSKĘ. ŻĄDA ODSZKODOWAŃ.,2025-05-25T12:00:53Z,196326,11540,1695,PT12M1S,17
9eI6JNAjRm0,KanalZero,TRZASKOWSKI I NAWROCKI U MENTZENA I LICYTACJA KANDYDATÓW NA OBIETNICE,2025-05-25T10:00:10Z,331992,7190,1831,PT13M50S,17
d46uroDzH2U,KanalZero,NAWROCKI Z TRZASKOWSKIM JAK KARGUL Z PAWLAKIEM. KOGO WYBIORĄ WKURZENI POLACY? | TELEKAMMELA #9,2025-05-25T08:31:22Z,148528,5681,802,PT12M29S,17
0lgkSjD7vvY,KanalZero,TRZASKOWSKI U MENTZENA - LIVE PO SPOTKANIU: GOŚĆ: KRZYSZTOF BOSAK,2025-05-24T21:14:50Z,1310115,31673,5218,PT2H25M50S,22
a3wBFbjO5qs,KanalZero,"LIKWIDACJA TVP INFO, MARSZ NIEPODLEGŁOŚCI, UKRAINA W NATO. SKRÓT WYPOWIEDZI",2025-05-24T20:01:17Z,211616,4663,1518,PT30M1S,22
v8ytGNPPaMs,KanalZero,CO WZIĄŁ NAWROCKI PODCZAS DEBATY? PRAWDZIWEGO SNUSA NIE KUPISZ LEGALNIE W POLSCE,2025-05-24T17:35:34Z,278365,6434,1215,PT9M32S,22
_7vKB3BBN2o,KanalZero,POLACY WYBRALI BOHATERÓW NARODOWYCH - PROF. ANDRZEJ NOWAK PREZENTUJE,2025-05-24T17:00:45Z,45354,2808,244,PT44M2S,22
JdK_-CrRbe0,KanalZero,TRZASKOWSKI NIE POTRAFIŁ WYKOŃCZYĆ NAWROCKIEGO,2025-05-24T16:30:06Z,192885,2387,131,PT28S,22
WE9cOLCREXA,KanalZero,"NEONAZIŚCI, SUTENERZY, WALKI KIBOLI - KIM JEST KAROL NAWROCKI? (FILM KW RAFAŁA TRZASKOWSKIEGO)",2025-05-24T16:15:34Z,88925,1746,1085,PT11M4S,22
L2n7DsAPFmE,KanalZero,PROGRAMY GOSPODARCZE TRZASKOWSKIEGO I NAWROCKIEGO – ROBERT GWIAZDOWSKI OCENIA,2025-05-24T15:00:35Z,39036,1275,108,PT24M42S,22
flOULXMSSDE,KanalZero,ILE MOŻNA SIĘ UŚMIECHAĆ?,2025-05-24T14:45:09Z,246867,3815,133,PT1M23S,22
O_ZBBy7vz4Y,KanalZero,HIT! NAWROCKI GRILLUJE NAWROCKIEGO! #1 (FILM KW KAROLA NAWROCKIEGO),2025-05-24T14:15:55Z,348973,20283,2492,PT16M,22
xPCB4ni3U-M,KanalZero,TRZASKOWSKI WYSTAWIŁ SIĘ NAWROCKIEMU,2025-05-24T13:25:02Z,2327154,33626,477,PT48S,22
nXRjQ38Z2MA,KanalZero,CISZA WYBORCZA W PRAKTYCE. NAWET POLITYCY MAJĄ JĄ GDZIEŚ,2025-05-24T13:01:24Z,50260,2016,111,PT12M18S,22
Rm3Mdnc75CI,KanalZero,ROZWÓD KONFEDERACJI I BRAUNA OPŁACIŁ SIĘ WSZYSTKIM. ALE POMÓGŁ TEŻ... TRZASKOWSKI,2025-05-24T11:00:47Z,119523,4010,618,PT14M58S,22
